from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
3944,3944,4,0,14278317,14278572
3944,3944,4,0,14278318,14278573
3944,3944,4,0,14278319,14278574
3944,3944,4,0,14278320,14278575
3944,3944,4,0,14278321,14278576
3944,3944,4,0,14278322,14278585
3944,3944,4,0,14278323,14278586
3944,3944,4,0,14278324,14278587
3944,3944,4,0,14278325,14278589
3944,3944,4,0,14278326,14278563
3944,3944,4,0,14278327,14278564
3944,3944,4,0,14278328,14278577
3944,3944,4,0,14278329,14278578
3944,3944,4,0,14278330,14278579
3944,3944,4,0,14278331,14278580
3944,3944,4,0,14278332,14278581
3944,3944,4,0,14278333,14278582
3944,3944,4,0,14278334,14278583
3944,3944,4,0,14278335,14278584
3954,3314,0,240,,
3954,3333,2,300,,
3964,3944,2,180,,
3965,9255,0,240,,
3968,3979,0,240,,
397,1379,0,240,,
397,397,0,240,,
397,63,0,240,,
3973,12028,0,240,,
3973,3801,0,240,,
3975,3198,0,240,,
3975,3784,2,300,,
3984,10138,2,300,,
40,11302,2,360,,
40,35,0,240,,
40,8019,2,480,,
40,8035,2,420,,
40,8039,2,300,,
4002,3995,2,300,,
4004,4004,0,240,,
4004,4052,2,300,,
4010,12735,2,360,,
4010,12736,2,360,,
4010,4010,0,240,,
4010,4045,2,300,,
4015,4015,0,240,,
4016,10882,2,300,,
4016,4016,0,240,,
4016,4018,2,360,,
4016,4054,0,240,,
4016,4055,2,360,,
4018,10882,2,300,,
4018,4053,2,360,,
4018,4228,0,240,,
4030,4030,0,240,,
4043,10882,2,300,,
4043,4053,2,360,,
4043,4228,0,240,,
4045,12735,2,360,,
4045,12736,2,360,,
4045,4045,0,240,,
405,2081,0,240,,
405,405,0,240,,
405,4879,2,480,,
405,4887,2,480,,
405,584,0,240,,
4050,4274,2,360,,
4052,4004,2,300,,
4052,4052,0,240,,
4055,4015,2,300,,
4055,4055,0,240,,
4061,12696,2,300,,
4061,4061,0,240,,
4061,4830,2,300,,
4065,4371,0,240,,
4065,4391,0,240,,
407,4887,2,360,,
407,542,2,360,,
4071,4116,0,240,,
4077,4077,0,240,,
4087,4131,0,240,,
409,12375,2,300,,
409,12948,2,360,,
409,4496,2,360,,
409,8040,2,300,,
409,8535,0,240,,
410,12375,2,420,,
410,410,0,240,,
4107,4080,2,300,,
4107,4107,0,240,,
4107,4168,2,300,,
4112,4144,2,300,,
4113,4074,2,300,,
4130,4100,0,240,,
4138,4123,2,300,,
4138,4164,2,300,,
414,2737,2,300,,
4141,4120,2,300,,
415,10465,2,360,,
415,10513,2,360,,
4154,4154,4,0,14280405,14280452
4154,4154,4,0,14280406,14280456
4154,4154,4,0,14280407,14280479
4154,4154,4,0,14280408,14280457
4154,4154,4,0,14280409,14280451
4154,4154,4,0,14280410,14280443
4154,4154,4,0,14280411,14280447
4154,4154,4,0,14280412,14280446
4154,4154,4,0,14280413,14280442
4154,4154,4,0,14280414,14280458
4154,4154,4,0,14280415,14280454
4154,4154,4,0,14280416,14280453
4154,4154,4,0,14280417,14280444
4154,4154,4,0,14280418,14280455
4154,4154,4,0,14280419,14280449
4154,4154,4,0,14280420,14280448
4154,4154,4,0,14280421,14280459
4154,4154,4,0,14280422,14280445
4154,4154,4,0,14280423,14280460
4154,4154,4,0,14280424,14280461
4154,4154,4,0,14280425,14280462
4154,4154,4,0,14280426,14280463
4154,4154,4,0,14280427,14280464
4154,4154,4,0,14280428,14280465
4154,4154,4,0,14280429,14280466
4154,4154,4,0,14280430,14280467
4154,4154,4,0,14280431,14280468
4154,4154,4,0,14280432,14280469
4154,4154,4,0,14280433,14280470
4154,4154,4,0,14280434,14280471
4154,4154,4,0,14280435,14280472
4154,4154,4,0,14280436,14280473
4154,4154,4,0,14280437,14280474
4154,4154,4,0,14280438,14280475
4154,4154,4,0,14280439,14280476
4154,4154,4,0,14280440,14280477
4154,4154,4,0,14280441,14280478
4154,4154,4,0,14280480,14280513
4154,4154,4,0,14280481,14280514
4154,4154,4,0,14280482,14280515
4154,4154,4,0,14280483,14280516
4154,4154,4,0,14280484,14280517
4154,4154,4,0,14280485,14280518
4154,4154,4,0,14280486,14280519
4154,4154,4,0,14280487,14280520
4154,4154,4,0,14280488,14280521
4154,4154,4,0,14280489,14280522
4154,4154,4,0,14280490,14280523
4154,4154,4,0,14280491,14280524
4154,4154,4,0,14280492,14280525
4154,4154,4,0,14280493,14280526
4154,4154,4,0,14280494,14280527
4154,4154,4,0,14280495,14280528
4154,4154,4,0,14280496,14280529
4154,4154,4,0,14280497,14280530
4154,4154,4,0,14280498,14280531
4154,4154,4,0,14280499,14280532
4154,4154,4,0,14280500,14280533
4154,4154,4,0,14280501,14280534
4154,4154,4,0,14280502,14280535
4154,4154,4,0,14280503,14280536
4154,4154,4,0,14280504,14280537
4154,4154,4,0,14280505,14280539
4154,4154,4,0,14280506,14280540
4154,4154,4,0,14280507,14280541
4154,4154,4,0,14280508,14280542
4154,4154,4,0,14280509,14280543
4154,4154,4,0,14280510,14280544
4154,4154,4,0,14280511,14280545
4154,4154,4,0,14280512,14280538
4154,4154,4,0,14280546,14280596
4154,4154,4,0,14280547,14280594
4154,4154,4,0,14280548,14280595
4154,4154,4,0,14280549,14280586
4154,4154,4,0,14280550,14280587
4154,4154,4,0,14280551,14280598
4154,4154,4,0,14280552,14280576
4154,4154,4,0,14280553,14280602
4154,4154,4,0,14280554,14280578
4154,4154,4,0,14280555,14280601
4154,4154,4,0,14280556,14280577
4154,4154,4,0,14280557,14280599
4154,4154,4,0,14280558,14280581
4154,4154,4,0,14280559,14280579
4154,4154,4,0,14280560,14280590
4154,4154,4,0,14280561,14280584
4154,4154,4,0,14280562,14280605
4154,4154,4,0,14280563,14280600
4154,4154,4,0,14280564,14280580
4154,4154,4,0,14280565,14280604
4154,4154,4,0,14280566,14280585
4154,4154,4,0,14280567,14280588
4154,4154,4,0,14280568,14280589
4154,4154,4,0,14280569,14280597
4154,4154,4,0,14280570,14280591
4154,4154,4,0,14280571,14280592
4154,4154,4,0,14280572,14280593
4154,4154,4,0,14280573,14280603
4154,4154,4,0,14280574,14280582
4154,4154,4,0,14280575,14280583
4188,4365,2,300,,
4189,4201,2,300,,
419,11019,0,240,,
419,419,0,240,,
419,483,0,240,,
4190,4190,0,240,,
4191,4191,0,240,,
4191,4243,0,240,,
4191,4301,0,240,,
4194,3994,2,300,,
4200,4190,2,300,,
4200,4200,0,240,,
4204,12687,2,300,,
4204,4186,2,300,,
4204,4212,0,240,,
4205,12687,2,300,,
4218,4371,0,240,,
4218,4391,2,360,,
4220,11263,2,300,,
4224,4061,2,300,,
4228,10879,0,240,,
4228,10882,0,240,,
4228,4018,0,240,,
4228,4228,0,240,,
423,11280,2,300,,
423,11281,2,300,,
423,12866,0,240,,
423,1586,0,240,,
4239,4231,0,240,,
4239,4239,0,240,,
4242,10865,0,240,,
4242,10867,0,240,,
4242,12693,0,240,,
4242,4242,0,240,,
4242,4459,0,240,,
4242,4471,0,240,,
4242,4568,0,240,,
4242,8037,0,240,,
4242,989,0,240,,
4243,4191,0,240,,
4243,4243,0,240,,
4243,4301,0,240,,
4243,4514,0,240,,
4295,4249,0,240,,
4295,4295,0,240,,
4296,4248,0,240,,
4297,4247,0,240,,
4301,4191,0,240,,
4301,4243,0,240,,
4301,4301,0,240,,
4301,4514,0,240,,
4304,4304,0,240,,
4319,4319,0,240,,
4323,4304,0,240,,
4324,4398,0,240,,
4326,4326,0,240,,
4329,4427,2,300,,
4329,4500,2,300,,
4336,4360,2,360,,
4341,4342,0,240,,
4346,4347,2,600,,
4346,4419,2,480,,
4347,4347,0,240,,
4355,4355,0,240,,
4355,8605,0,240,,
4360,4560,2,420,,
4360,4569,2,300,,
437,437,0,240,,
4371,4065,0,240,,
4371,4218,0,240,,
4371,4371,0,240,,
4384,4052,2,300,,
4384,4384,0,240,,
4403,4560,2,420,,
4403,4569,2,300,,
4407,4537,2,300,,
4412,4599,2,360,,
4414,4353,2,360,,
4414,4414,0,240,,
4416,4350,0,240,,
4427,4329,0,240,,
4427,4427,0,240,,
4427,4500,2,420,,
4427,4567,2,360,,
4429,9944,2,300,,
4440,4440,0,240,,
4443,4443,0,240,,
4447,4534,2,360,,
4448,4448,0,240,,
4456,11367,0,240,,
4456,4456,0,240,,
4459,10866,0,240,,
4459,10867,0,240,,
4459,12693,0,240,,
4459,4242,0,240,,
4459,4471,0,240,,
4459,4568,0,240,,
4459,8037,0,240,,
4459,989,0,240,,
4461,11867,0,240,,
4461,4461,0,240,,
4463,11639,2,360,,
4463,11645,2,300,,
4463,12683,2,300,,
4463,4463,0,240,,
4468,11708,2,360,,
4471,10865,0,240,,
4471,10867,0,240,,
4471,4242,2,120,,
4471,4459,0,240,,
4471,8037,2,120,,
4471,989,2,120,,
449,450,2,360,,
4491,11867,0,240,,
4491,4461,0,240,,
4491,4491,0,240,,
4491,4660,0,240,,
4496,44,2,300,,
4496,8535,2,300,,
4500,4329,2,300,,
4504,4504,0,240,,
4504,4517,0,240,,
4505,4505,0,240,,
4505,4516,0,240,,
4506,4506,0,240,,
4514,4191,0,240,,
4514,4243,0,240,,
4514,4301,0,240,,
4517,4504,0,240,,
4517,4517,0,240,,
453,493,2,360,,
4551,4551,4,0,14283172,14283471
4551,4551,4,0,14283173,14283497
4551,4551,4,0,14283174,14283496
4551,4551,4,0,14283175,14283490
4551,4551,4,0,14283176,14283489
4551,4551,4,0,14283177,14283469
4551,4551,4,0,14283178,14283468
4551,4551,4,0,14283179,14283487
4551,4551,4,0,14283180,14283483
4551,4551,4,0,14283181,14283488
4551,4551,4,0,14283182,14283495
4551,4551,4,0,14283183,14283470
4551,4551,4,0,14283184,14283491
4551,4551,4,0,14283185,14283494
4551,4551,4,0,14283186,14283479
4551,4551,4,0,14283187,14283478
4551,4551,4,0,14283188,14283477
4551,4551,4,0,14283189,14283476
4551,4551,4,0,14283190,14283493
4551,4551,4,0,14283191,14283480
4551,4551,4,0,14283192,14283485
4551,4551,4,0,14283193,14283451
4551,4551,4,0,14283194,14283474
4551,4551,4,0,14283195,14283461
4551,4551,4,0,14283196,14283460
4551,4551,4,0,14283197,14283459
4551,4551,4,0,14283198,14283458
4551,4551,4,0,14283199,14283456
4551,4551,4,0,14283200,14283463
4551,4551,4,0,14283201,14283486
4551,4551,4,0,14283202,14283472
4551,4551,4,0,14283203,14283465
4551,4551,4,0,14283204,14283462
4551,4551,4,0,14283205,14283457
4551,4551,4,0,14283206,14283467
4551,4551,4,0,14283207,14283454
4551,4551,4,0,14283208,14283482
4551,4551,4,0,14283209,14283475
4551,4551,4,0,14283210,14283464
4551,4551,4,0,14283211,14283455
4551,4551,4,0,14283212,14283481
4551,4551,4,0,14283213,14283452
4551,4551,4,0,14283214,14283484
4551,4551,4,0,14283215,14283450
4551,4551,4,0,14283216,14283453
4551,4551,4,0,14283217,14283473
4551,4551,4,0,14283218,14283492
4551,4551,4,0,14283219,14283466
4551,4551,4,0,14283269,14283561
4551,4551,4,0,14283270,14283563
4551,4551,4,0,14283271,14283560
4551,4551,4,0,14283272,14283537
4551,4551,4,0,14283273,14283534
4551,4551,4,0,14283274,14283550
4551,4551,4,0,14283275,14283564
4551,4551,4,0,14283276,14283553
4551,4551,4,0,14283277,14283545
4551,4551,4,0,14283278,14283542
4551,4551,4,0,14283279,14283538
4551,4551,4,0,14283280,14283557
4551,4551,4,0,14283281,14283554
4551,4551,4,0,14283282,14283551
4551,4551,4,0,14283283,14283558
4551,4551,4,0,14283284,14283541
4551,4551,4,0,14283285,14283540
4551,4551,4,0,14283286,14283539
4551,4551,4,0,14283287,14283562
4551,4551,4,0,14283288,14283555
4551,4551,4,0,14283289,14283547
4551,4551,4,0,14283290,14283549
4551,4551,4,0,14283291,14283535
4551,4551,4,0,14283292,14283546
4551,4551,4,0,14283293,14283532
4551,4551,4,0,14283294,14283543
4551,4551,4,0,14283295,14283533
4551,4551,4,0,14283296,14283556
4551,4551,4,0,14283297,14283552
4551,4551,4,0,14283298,14283536
4551,4551,4,0,14283299,14283548
4551,4551,4,0,14283300,14283544
4551,4551,4,0,14283301,14283559
4551,4551,4,0,14283336,14283608
4551,4551,4,0,14283337,14283594
4551,4551,4,0,14283338,14283610
4551,4551,4,0,14283339,14283609
4551,4551,4,0,14283340,14283602
4551,4551,4,0,14283341,14283606
4551,4551,4,0,14283342,14283605
4551,4551,4,0,14283343,14283617
4551,4551,4,0,14283344,14283618
4551,4551,4,0,14283345,14283607
4551,4551,4,0,14283346,14283603
4551,4551,4,0,14283347,14283615
4551,4551,4,0,14283348,14283601
4551,4551,4,0,14283349,14283604
4551,4551,4,0,14283350,14283613
4551,4551,4,0,14283351,14283600
4551,4551,4,0,14283352,14283593
4551,4551,4,0,14283353,14283614
4551,4551,4,0,14283354,14283616
4551,4551,4,0,14283355,14283599
4551,4551,4,0,14283356,14283598
4551,4551,4,0,14283357,14283596
4551,4551,4,0,14283358,14283611
4551,4551,4,0,14283359,14283612
4551,4551,4,0,14283360,14283597
4551,4551,4,0,14283361,14283595
4560,4360,2,480,,
4567,4427,2,300,,
4567,4500,2,300,,
4568,10867,0,240,,
4568,4242,2,120,,
4568,4459,0,240,,
4568,4471,0,240,,
4568,4568,2,120,,
4568,8037,2,120,,
4568,989,0,240,,
4569,4403,2,300,,
4579,4579,4,0,14283400,14283260
4579,4579,4,0,14283401,14283252
4579,4579,4,0,14283402,14283244
4579,4579,4,0,14283403,14283243
4579,4579,4,0,14283404,14283242
4579,4579,4,0,14283405,14283246
4579,4579,4,0,14283406,14283245
4579,4579,4,0,14283407,14283235
4579,4579,4,0,14283408,14283234
4579,4579,4,0,14283409,14283263
4579,4579,4,0,14283410,14283229
4579,4579,4,0,14283411,14283248
4579,4579,4,0,14283412,14283262
4579,4579,4,0,14283413,14283267
4579,4579,4,0,14283414,14283261
4579,4579,4,0,14283415,14283225
4579,4579,4,0,14283416,14283224
4579,4579,4,0,14283417,14283226
4579,4579,4,0,14283418,14283266
4579,4579,4,0,14283419,14283221
4579,4579,4,0,14283420,14283264
4579,4579,4,0,14283421,14283253
4579,4579,4,0,14283422,14283233
4579,4579,4,0,14283423,14283231
4579,4579,4,0,14283424,14283241
4579,4579,4,0,14283425,14283240
4579,4579,4,0,14283426,14283239
4579,4579,4,0,14283427,14283238
4579,4579,4,0,14283428,14283237
4579,4579,4,0,14283429,14283236
4579,4579,4,0,14283430,14283232
4579,4579,4,0,14283431,14283230
4579,4579,4,0,14283432,14283222
4579,4579,4,0,14283433,14283265
4579,4579,4,0,14283434,14283228
4579,4579,4,0,14283435,14283227
4579,4579,4,0,14283436,14283255
4579,4579,4,0,14283437,14283250
4579,4579,4,0,14283438,14283258
4579,4579,4,0,14283439,14283223
4579,4579,4,0,14283440,14283254
4579,4579,4,0,14283441,14283249
4579,4579,4,0,14283442,14283251
4579,4579,4,0,14283443,14283257
4579,4579,4,0,14283444,14283256
4579,4579,4,0,14283445,14283268
4579,4579,4,0,14283446,14283259
4579,4579,4,0,14283447,14283247
4579,4579,4,0,14283448,14283259
4579,4579,4,0,14283449,14283247
4579,4579,4,0,14283498,14283302
4579,4579,4,0,14283499,14283325
4579,4579,4,0,14283500,14283322
4579,4579,4,0,14283501,14283323
4579,4579,4,0,14283502,14283324
4579,4579,4,0,14283503,14283326
4579,4579,4,0,14283504,14283327
4579,4579,4,0,14283505,14283328
4579,4579,4,0,14283506,14283329
4579,4579,4,0,14283507,14283330
4579,4579,4,0,14283508,14283331
4579,4579,4,0,14283509,14283332
4579,4579,4,0,14283510,14283333
4579,4579,4,0,14283511,14283334
4579,4579,4,0,14283512,14283335
4579,4579,4,0,14283513,14283317
4579,4579,4,0,14283514,14283307
4579,4579,4,0,14283515,14283305
4579,4579,4,0,14283516,14283308
4579,4579,4,0,14283517,14283309
4579,4579,4,0,14283518,14283310
4579,4579,4,0,14283519,14283311
4579,4579,4,0,14283520,14283312
4579,4579,4,0,14283521,14283313
4579,4579,4,0,14283522,14283314
4579,4579,4,0,14283523,14283315
4579,4579,4,0,14283524,14283304
4579,4579,4,0,14283525,14283316
4579,4579,4,0,14283526,14283318
4579,4579,4,0,14283527,14283319
4579,4579,4,0,14283528,14283320
4579,4579,4,0,14283529,14283321
4579,4579,4,0,14283530,14283303
4579,4579,4,0,14283531,14283306
4579,4579,4,0,14283565,14283371
4579,4579,4,0,14283566,14283372
4579,4579,4,0,14283567,14283373
4579,4579,4,0,14283568,14283374
4579,4579,4,0,14283569,14283375
4579,4579,4,0,14283570,14283382
4579,4579,4,0,14283571,14283383
4579,4579,4,0,14283572,14283385
4579,4579,4,0,14283573,14283384
4579,4579,4,0,14283574,14283386
4579,4579,4,0,14283575,14283387
4579,4579,4,0,14283576,14283388
4579,4579,4,0,14283577,14283376
4579,4579,4,0,14283578,14283363
4579,4579,4,0,14283579,14283364
4579,4579,4,0,14283580,14283377
4579,4579,4,0,14283581,14283365
4579,4579,4,0,14283582,14283378
4579,4579,4,0,14283583,14283381
4579,4579,4,0,14283584,14283379
4579,4579,4,0,14283585,14283380
4579,4579,4,0,14283586,14283366
4579,4579,4,0,14283587,14283367
4579,4579,4,0,14283588,14283368
4579,4579,4,0,14283589,14283362
4579,4579,4,0,14283590,14283369
4579,4579,4,0,14283591,14283370
4579,4579,4,0,14283592,14283389
4599,4447,0,240,,
4599,4599,0,240,,
460,1522,0,240,,
460,1589,0,240,,
4608,4608,0,240,,
4629,4689,0,240,,
463,11014,2,300,,
463,11021,0,240,,
4640,4678,0,240,,
4642,12163,2,300,,
4644,4644,0,240,,
4644,4674,0,240,,
4647,4647,0,240,,
4647,4670,0,240,,
4652,4665,0,240,,
4654,4654,0,240,,
4654,4832,0,240,,
4656,11867,2,420,,
4656,4461,2,420,,
4656,4656,0,240,,
4660,11867,0,240,,
4660,4491,0,240,,
4674,4644,0,240,,
4674,4674,0,240,,
4722,10819,0,240,,
4722,10823,0,240,,
4734,8636,0,240,,
4750,10819,0,240,,
4750,10823,0,240,,
4756,10328,2,300,,
4756,4756,4,0,14321794,14321770
4756,4756,4,0,14321795,14321771
4756,4756,4,0,14321796,14321772
4756,4756,4,0,14321797,14321773
4756,4756,4,0,14321798,14321774
4756,4756,4,0,14321799,14321775
4756,4756,4,0,14321800,14321776
4756,4756,4,0,14321801,14321777
4756,4756,4,0,14321802,14321778
4756,4756,4,0,14321803,14321779
4756,4756,4,0,14321804,14321780
4756,4756,4,0,14321805,14321782
4756,4756,4,0,14321806,14321783
4756,4756,4,0,14321807,14321784
4756,4756,4,0,14321808,14321785
4756,4756,4,0,14321809,14321786
4756,4756,4,0,14321810,14321787
4756,4756,4,0,14321811,14321788
4756,4756,4,0,14321812,14321789
4756,4756,4,0,14321813,14321790
4756,4756,4,0,14321814,14321791
4756,4756,4,0,14321815,14321792
4756,4756,4,0,14321816,14321793
4756,4756,4,0,14584396,14584380
4756,4756,4,0,14584397,14584381
4756,4756,4,0,14584398,14584382
4756,4756,4,0,14584399,14584383
4756,4756,4,0,14584400,14584384
4756,4756,4,0,14584401,14584385
4756,4756,4,0,14584402,14584386
4756,4756,4,0,14584403,14584387
4756,4756,4,0,14584404,14584388
4756,4756,4,0,14584405,14584389
4756,4756,4,0,14584406,14584390
4756,4756,4,0,14584407,14584391
4756,4756,4,0,14584408,14584392
4756,4756,4,0,14584409,14584393
4756,4756,4,0,14584410,14584394
4756,4756,4,0,14584411,14584395
4756,4756,4,0,14584720,14584705
4756,4756,4,0,14584721,14584706
4756,4756,4,0,14584722,14584707
4756,4756,4,0,14584723,14584708
4756,4756,4,0,14584724,14584709
4756,4756,4,0,14584725,14584710
4756,4756,4,0,14584726,14584711
4756,4756,4,0,14584727,14584712
4756,4756,4,0,14584728,14584713
4756,4756,4,0,14584729,14584714
4756,4756,4,0,14584730,14584715
4756,4756,4,0,14584731,14584716
4756,4756,4,0,14584732,14584717
4756,4756,4,0,14584733,14584718
4756,4756,4,0,14584734,14584719
48,11563,2,300,,
48,98,0,240,,
4817,4817,4,0,14321821,14321843
4817,4817,4,0,14321822,14321844
4817,4817,4,0,14321823,14321845
4817,4817,4,0,14321824,14321846
4817,4817,4,0,14321825,14321847
4817,4817,4,0,14321826,14321848
4817,4817,4,0,14321827,14321849
4817,4817,4,0,14321828,14321851
4817,4817,4,0,14321829,14321850
4817,4817,4,0,14321830,14321852
4817,4817,4,0,14321831,14321853
4817,4817,4,0,14321832,14321854
4817,4817,4,0,14321833,14321855
4817,4817,4,0,14321834,14321856
4817,4817,4,0,14321835,14321857
4817,4817,4,0,14321836,14321858
4817,4817,4,0,14321837,14321859
4817,4817,4,0,14321838,14321860
4817,4817,4,0,14584412,14584428
4817,4817,4,0,14584413,14584429
4817,4817,4,0,14584414,14584430
4817,4817,4,0,14584415,14584431
4817,4817,4,0,14584416,14584432
4817,4817,4,0,14584417,14584433
4817,4817,4,0,14584418,14584434
4817,4817,4,0,14584419,14584435
4817,4817,4,0,14584420,14584436
4817,4817,4,0,14584421,14584437
4817,4817,4,0,14584422,14584438
4817,4817,4,0,14584423,14584439
4817,4817,4,0,14584424,14584440
4817,4817,4,0,14584425,14584441
4817,4817,4,0,14584426,14584442
4817,4817,4,0,14584427,14584443
4817,4817,4,0,14584735,14584749
4817,4817,4,0,14584736,14584750
4817,4817,4,0,14584737,14584751
4817,4817,4,0,14584738,14584752
4817,4817,4,0,14584739,14584753
4817,4817,4,0,14584740,14584754
4817,4817,4,0,14584741,14584755
4817,4817,4,0,14584742,14584756
4817,4817,4,0,14584743,14584757
4817,4817,4,0,14584744,14584758
4817,4817,4,0,14584745,14584759
4817,4817,4,0,14584746,14584760
4817,4817,4,0,14584747,14584761
4817,4817,4,0,14584748,14584762
4830,4061,2,300,,
4830,4830,0,240,,
4845,12939,2,420,,
4845,4845,0,240,,
4845,4939,0,240,,
4845,5093,0,240,,
4845,5230,0,240,,
4845,5244,0,240,,
4845,5553,0,240,,
4845,5997,0,240,,
4845,6080,0,240,,
4845,6455,0,240,,
485,12713,2,300,,
485,418,2,300,,
485,485,0,240,,
4879,405,2,480,,
4879,407,2,300,,
4879,542,2,360,,
4879,584,2,600,,
4881,10399,2,300,,
4881,11706,0,240,,
4881,4495,2,420,,
4881,4496,2,420,,
4881,4881,0,240,,
4881,8041,2,420,,
4881,9129,2,480,,
4881,97,2,360,,
4882,11272,2,420,,
4882,4882,0,240,,
4887,4887,0,240,,
4915,11826,2,360,,
4915,4849,2,300,,
4917,12939,2,300,,
4917,4846,2,300,,
4917,4917,0,240,,
4917,5093,2,420,,
4925,5567,2,360,,
4925,5615,0,240,,
4928,4928,0,240,,
4928,9961,0,240,,
4929,4929,0,240,,
4933,5567,0,240,,
4933,5615,0,240,,
4936,11121,0,240,,
4936,4922,2,300,,
4936,6081,2,300,,
4939,4845,0,240,,
4939,4939,0,240,,
4939,5093,0,240,,
4939,5230,0,240,,
4939,5244,0,240,,
4939,5553,0,240,,
4939,5997,0,240,,
4939,6080,0,240,,
4939,6455,0,240,,
4949,5019,0,240,,
4949,5074,0,240,,
4950,11627,2,600,,
4950,11630,2,420,,
4959,4959,0,240,,
4959,4974,0,240,,
4959,5133,0,240,,
4961,12794,2,300,,
4961,12943,2,300,,
4961,4961,0,240,,
4961,4962,0,240,,
4961,4972,0,240,,
4962,12794,2,300,,
4962,4961,0,240,,
4962,4962,0,240,,
4962,4972,0,240,,
4965,10896,2,300,,
4965,10897,2,300,,
497,442,2,360,,
497,497,0,240,,
497,676,2,300,,
497,955,2,600,,
4972,12943,2,300,,
4972,4961,0,240,,
4972,4962,0,240,,
4972,4972,0,240,,
498,441,2,300,,
4981,11630,2,480,,
4982,11627,2,480,,
4984,5019,0,240,,
4984,5074,0,240,,
5003,8615,2,360,,
5004,5009,2,300,,
5007,11895,0,240,,
5007,5007,0,240,,
5007,5007,4,0,14286495,14286473
5007,5007,4,0,14286496,14286475
5007,5007,4,0,14286498,14286477
5007,5007,4,0,14286500,14286480
5007,5007,4,0,14286501,14286482
5007,5007,4,0,14286502,14286474
5007,5007,4,0,14286503,14286481
5007,5007,4,0,14286504,14286472
5007,5007,4,0,14286505,14286471
5007,5007,4,0,14286507,14286469
5007,5007,4,0,14286510,14286476
5007,5007,4,0,14286512,14286479
5007,5007,4,0,14286514,14286470
5007,5007,4,0,14286517,14286483
5007,5007,4,0,14286518,14286478
5007,5007,4,0,14286519,14286489
5007,5007,4,0,14286545,14286524
5007,5007,4,0,14286547,14286540
5007,5007,4,0,14286548,14286529
5007,5007,4,0,14286549,14286538
5007,5007,4,0,14286550,14286541
5007,5007,4,0,14286552,14286531
5007,5007,4,0,14286553,14286526
5007,5007,4,0,14286558,14286527
5007,5007,4,0,14286559,14286536
5015,11628,2,480,,
5015,11629,2,480,,
5019,4949,0,240,,
5019,4984,0,240,,
5019,5019,0,240,,
5019,5074,0,240,,
5021,5104,0,240,,
5021,5140,0,240,,
5023,5256,2,420,,
5024,5024,0,240,,
5024,5068,2,300,,
5025,11127,2,300,,
5025,11130,2,300,,
5025,5025,0,240,,
5029,5029,0,240,,
503,1244,0,240,,
503,503,0,240,,
5034,5656,0,240,,
5034,5678,2,300,,
5037,5719,0,240,,
5037,5725,0,240,,
5040,5050,2,300,,
5040,5794,2,360,,
5040,8351,2,360,,
5042,12155,0,240,,
5042,12695,0,240,,
5042,12916,0,240,,
5042,5042,0,240,,
5042,6468,2,480,,
5042,8059,0,240,,
5052,5719,0,240,,
5052,5725,0,240,,
5055,5656,0,240,,
5055,5678,0,240,,
5059,11701,2,360,,
5065,12938,2,300,,
5065,12942,2,300,,
5065,5028,0,240,,
5065,5255,0,240,,
5066,5066,0,240,,
5067,11127,2,300,,
5067,11130,2,300,,
5067,5067,0,240,,
5069,5069,0,240,,
5069,5250,0,240,,
5072,5104,0,240,,
5072,5140,0,240,,
5074,4949,0,240,,
5074,4984,0,240,,
5077,11629,2,480,,
5104,5021,0,240,,
5104,5072,0,240,,
5111,5059,0,240,,
5117,5659,0,240,,
5117,5675,0,240,,
5119,5119,0,240,,
5119,5125,0,240,,
5119,5723,0,240,,
512,1244,2,600,,
5122,10880,0,240,,
5122,10881,2,300,,
5122,11764,0,240,,
5122,11882,0,240,,
5122,5045,0,240,,
5122,5122,0,240,,
5122,5262,0,240,,
5122,5494,0,240,,
5122,5667,0,240,,
5122,5768,0,240,,
5122,5769,0,240,,
5122,5793,0,240,,
5122,5891,0,240,,
5122,6467,0,240,,
5124,5124,0,240,,
5124,5721,2,300,,
5127,5659,0,240,,
5127,5675,0,240,,
5138,11128,0,240,,
5138,11129,0,240,,
5140,5021,0,240,,
5140,5072,0,240,,
5148,5148,0,240,,
5148,5252,0,240,,
5148,5890,2,120,,
5148,6458,0,240,,
5148,7639,2,120,,
5176,5188,0,240,,
5176,5900,0,240,,
5180,11664,2,480,,
5180,5180,0,240,,
5180,5183,2,360,,
5180,5815,2,360,,
5180,9720,0,240,,
5183,11664,2,300,,
5183,5180,2,240,,
5183,5183,0,240,,
5183,5815,2,300,,
5183,9720,2,480,,
5187,5187,0,240,,
5216,6727,2,120,,
5216,6736,2,120,,
5216,7468,0,240,,
5216,7591,2,120,,
5216,7635,0,240,,
5230,4845,0,240,,
5230,4939,0,240,,
5230,5093,0,240,,
5230,5244,0,240,,
5230,5553,0,240,,
5230,6080,0,240,,
5230,6455,0,240,,
5242,5218,2,360,,
5242,6728,0,240,,
5242,6738,0,240,,
5250,5069,2,300,,
5250,5250,0,240,,
5250,5256,0,240,,
5250,5869,0,240,,
5252,5148,0,240,,
5252,6458,2,120,,
5256,5069,0,240,,
5256,5250,0,240,,
5256,5256,0,240,,
5256,5869,0,240,,
5274,5419,0,240,,
5274,6060,2,300,,
5275,5275,0,240,,
5275,5419,2,360,,
